Volt,22,Jolijn van der Linden,V,https://voltnederland.org/mensen/22-jolijn-van-der-linden,https://www.linkedin.com/in/jolijn-van-der-linden-734324202/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=nl,,https://www.instagram.com/lindenjolijn/,,
Volt,23,Matthijs Nieuwenhuis,M,,,,,,
Volt,24,Novella Rasenberg,V,https://voltnederland.org/mensen/24-novella-rasenberg,https://www.linkedin.com/in/nova-rasenberg-8a6005213/,,https://www.instagram.com/novalinskii/,,https://bsky.app/profile/nova-political.bsky.social
Volt,25,Temitope Areago,M,,,,,,
Volt,26,Annemieke van der Linden,V,https://voltnederland.org/mensen/26-annemieke-van-der-linden,https://www.linkedin.com/in/annemieke-van-der-linden-306911376/,,,,
Volt,27,Leslie Scherbeijn,M,,,,,,
Volt,28,Laura van Strien,V,https://voltnederland.org/mensen/28-laura-van-strien,https://www.linkedin.com/in/lauravanstrien/,https://x.com/lauravanstrien?lang=en,,,https://bsky.app/profile/lauravanstrien.bsky.social
Volt,29,Tom van Doesburg,M,,,,,,
Volt,30,Marion van Kampen,V,https://voltnederland.org/mensen/30-marion-van-kampen,https://www.linkedin.com/in/marionvankampen/,,https://www.instagram.com/marionvankampen/,,https://bsky.app/profile/marionvankampen.bsky.social
Volt,31,Sjoerd Wennekes,M,,,,,,
Volt,32,Lore Eckelmans,V,https://voltnederland.org/mensen/32-lore-eckelmans,https://www.linkedin.com/in/lore-eckelmans-77664626a/?originalSubdomain=nl,,https://www.instagram.com/lore_eckelmans/?hl=en,,
Volt,33,Christiaan Meinsma,M,,,,,,,,,,,,
Volt,34,Julia Hamel,V,https://voltnederland.org/mensen/34-julia-hamel,https://www.linkedin.com/in/julia-hamel-890a4215/,,https://www.instagram.com/juliahamel/,,https://bsky.app/profile/juliahamel.bsky.social
Volt,35,Daan Stokvis,M,,,,,,,,,,,,
Volt,36,Tris Westerman,V,https://voltnederland.org/gelderland/mensen/tris-westerman,https://www.linkedin.com/in/tris-westerman/?originalSubdomain=nl,,https://www.instagram.com/tris.westerman/,,
Volt,37,Quinten Buijs,M,,,,,,,,,,,,
Volt,38,Iris van der Veldt,V,https://voltnederland.org/mensen/38-iris-van-der-veldt,https://www.linkedin.com/in/iris-van-der-veldt-764b4014b/,,https://www.instagram.com/irissophia_v/,,
Volt,39,Mark Croes,M,,,,,,,,,,,,
Volt,40,Vivienne van der Veen,V,https://voltnederland.org/gelderland/mensen/vivienne-van-der-veen,https://www.linkedin.com/in/vivienne-van-der-veen-6771a13a/?originalSubdomain=nl,,https://www.instagram.com/viviennevdvvolt?igsh=MTd5ejZwMnhhYzhwOQ==,,
Volt,41,Giovanni Hagen,M,,,,,,,,,,,,
Volt,42,Adda van Zanden,V,https://voltnederland.org/mensen/42-adda-van-zanden,https://www.linkedin.com/in/adda-van-zanden-507202b/,,https://www.instagram.com/addavanzanden/,,
Volt,43,Bart Klijnsma,M,,,,,,,,,,,,
Vrede voor Dieren,1,Pascale Plusquin,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/pascaleplusquin,https://twitter.com/pascaleplusquin,https://www.instagram.com/pascaleplusquin/?hl=en,,https://bsky.app/profile/pascaleplusquin.bsky.social
Vrede voor Dieren,2,Ruud van der Velden,M,,,,,,
Vrede voor Dieren,3,Arabella Burgers,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/arabella-burgers-89b4a830,https://x.com/vet_bella,,,https://bsky.app/profile/arabellaburgers.bsky.social
Vrede voor Dieren,4,Ewald Engelen,M,,,,,,
Vrede voor Dieren,5,Harry Voss,M,,,,,,
Vrede voor Dieren,6,Anne Hanssen,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/anne-hanssen-730b6b12a,,,,
Vrede voor Dieren,7,Rosanna Huertas Mulckhuyse,V,https://vredevoordieren.nl/onze-kandidaten/,,https://x.com/rosannahuertas,https://www.instagram.com/rosannahm?igsh=MTN2YXd3dTJobnkxYw==,,
Vrede voor Dieren,8,Lara Klaassen,V,https://vredevoordieren.nl/onze-kandidaten/,https://www.linkedin.com/in/lara-klaassen-68024412/?originalSubdomain=nl,,,,
Vrede voor Dieren,9,Sabrina van de Peppel,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/sabrina-van-de-peppel-455a26163,https://x.com/oedeswijsheid,https://www.instagram.com/sabrina_van_de_peppel?igsh=dmN1anE0d2lpMDZz,,
Vrede voor Dieren,10,Annemieke Poutsma,V,https://vredevoordieren.nl/onze-kandidaten/,,,,,
Vrede voor Dieren,11,Simone Broekman-Falcão Pereira Gomes,V,https://vredevoordieren.nl/onze-kandidaten/,,,https://www.instagram.com/broekao?igsh=ZmozZThmbW81a2Fk,,
Vrede voor Dieren,12,Martijntje Smits,V,https://vredevoordieren.nl/onze-kandidaten/,https://www.linkedin.com/in/martijntje-smits-4248114/,https://x.com/martijntjesmits?lang=en,https://www.instagram.com/martijntje_smits?igsh=bGVkdzBlbWJkbzl0,,https://bsky.app/profile/martijntjesmits.bsky.social
Vrede voor Dieren,13,Cindy Wever,V,https://vredevoordieren.nl/onze-kandidaten/,,,,,
Vrede voor Dieren,14,Paul Savelkouls,M,,,,,,
Vrede voor Dieren,15,Mattheus Bleijenberg,M,,,,,,
Vrede voor Dieren,16,Olivia van Tergouw,V,https://vredevoordieren.nl/onze-kandidaten/,,https://x.com/oliviafeniks/with_replies,,https://www.facebook.com/katyolivia.tergouw/,
Vrede voor Dieren,17,Hennie Stevens,V,https://vredevoordieren.nl/onze-kandidaten/,,https://x.com/henniez58?lang=ar,,,
Vrede voor Dieren,18,Judith Kochen,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/judith-kochen-a986b49,,,,
Vrede voor Dieren,19,Aad van der Waal,M,,,,,,
Vrede voor Dieren,20,Ineke van den Abeele,V,https://vredevoordieren.nl/onze-kandidaten/,,,,,
Vrede voor Dieren,21,Bob Hagen,M,,,,,,
Vrede voor Dieren,22,Norma Miedema,V,https://vredevoordieren.nl/onze-kandidaten/,,https://x.com/normasuniversum,https://www.instagram.com/normamiedema/?hl=en,https://www.facebook.com/105056072368259/,
Vrede voor Dieren,23,Monique Schouten,V,https://moniqueschoutenblog.wordpress.com/,https://nl.linkedin.com/in/monika-schouten-38246013,https://x.com/moschouten,,,https://bsky.app/profile/moonchild62.bsky.social
Vrede voor Dieren,24,Jurgen Suurmeijer,M,,,,,,
Vrede voor Dieren,25,Annemarie van Gelder,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/annemarie-van-gelder-75237961,,https://www.instagram.com/amevgvg?igsh=dWl3ZHc3MDJuZHhl,,
Vrede voor Dieren,26,Hans Bok,M,,,,,,
Vrede voor Dieren,27,Jeroen Koedam,M,,,,,,
Vrede voor Dieren,28,Theo van den Elsen,M,,,,,,
Vrede voor Dieren,29,Myrna van de Laar,V,https://vredevoordieren.nl/onze-kandidaten/,https://nl.linkedin.com/in/myrnavandelaar,https://x.com/myrnavdl?lang=bg,https://www.instagram.com/myrnavandelaar?igsh=MTd6eHVtOXpmc3I5ZA==,,
Vrede voor Dieren,30,Rita Holtslag,V,https://vredevoordieren.nl/onze-kandidaten/,,,,,
Vrede voor Dieren,31,Henk Baars,M,,,,,,
Vrede voor Dieren,32,Belinda Meuldijk,V,https://vredevoordieren.nl/onze-kandidaten/,,,https://www.instagram.com/belindameuldijk?igsh=MTh6cW9jdXJzb3Ezdw==,,
Vrede voor Dieren,33,Hans Bouma,M,,,,,,,,,,,,
Vrij Verbond,1,Bart Burggraaf,M,,,,,,
Vrij Verbond,2,Mario Voorbij,M,,,,,,
Vrij Verbond,3,Johan Zijlstra,M,,,,,,
Vrij Verbond,4,Carin Tawfik,V,https://vrijverbond.nl/mensen/carin-tawfik/,https://www.linkedin.com/in/carin-tawfik-6a6722193/?originalSubdomain=nl,https://x.com/Carin_tawfik/status/1962399443237454042,https://www.instagram.com/tawfik._/?hl=en,,https://bsky.app/profile/ctawfik.bsky.social
Vrij Verbond,5,Nando Jansen,M,,,,,,
Vrij Verbond,6,Wendy Struijk,V,https://vrijverbond.nl/mensen/wendy-struijk/,https://www.linkedin.com/in/wendy-struijk-rfm-9573b562/,https://x.com/wenstru,,,
Vrij Verbond,7,Irene van der Marel,V,https://vrijverbond.nl/mensen/irene-van-der-marel/,https://nl.linkedin.com/in/irenevandermarel,https://x.com/irene_marel/status/1969274821461598698,https://www.instagram.com/irenevandermarel70?igsh=ZmZ3MWwxaHNvcGZn,https://www.facebook.com/irene.vandevoort.3/,
Vrij Verbond,8,Antoon Huigens,M,,,,,,
Vrij Verbond,9,Cees Schaap,M,,,,,,
Vrij Verbond,10,Rik Kleinsmit,M,,,,,,
Vrij Verbond,11,Marc Roodveldt,M,,,,,,
Vrij Verbond,12,Pallieter Koopmans,M,,,,,,
VVD,1,Dilan Yeşilgöz-Zegerius,V,https://www.vvd.nl/profielen/dilan-yesilgoz-zegerius/,https://nl.linkedin.com/in/dilanyesilgoz,https://x.com/dilanyesilgoz,https://www.instagram.com/dilanyesilgoz_/?hl=en,https://www.facebook.com/dilanyesilgoz/?locale=sv_SE,
VVD,2,Eelco Heinen,M,,,,,,
VVD,3,Ruben Brekelmans,M,,,,,,
VVD,4,Vincent Karremans,M,,,,,,
VVD,5,Eric van der Burg,M,,,,,,
VVD,6,Bente Becker,V,https://www.vvd.nl/profielen/bente-becker/,https://nl.linkedin.com/in/bente-becker-0608065,https://x.com/bentebecker?lang=en,https://www.instagram.com/bentebecker/?hl=en,https://www.facebook.com/bentebecker14/,
VVD,7,Wendy van Eijk-Nagel,V,https://www.vvd.nl/profielen/wendy-van-eijk-nagel/,https://nl.linkedin.com/posts/wendyvaneijk_wendy-van-eijk-nagel-vvd-activity-7128669852189224961-m-tB?trk=public_profile,https://x.com/wveijknagel?lang=en,https://www.instagram.com/wendy.van.eijk/?hl=en,,
VVD,8,Silvio Erkens,M,,,,,,
VVD,9,Claire Martens-America,V,https://www.vvd.nl/profielen/claire-martens-america/,https://nl.linkedin.com/in/claire-martens-america-4970a569,https://x.com/ClaireMartens3?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.instagram.com/claire.martens/?hl=en,,
VVD,10,Jurgen Nobel,M,,,,,,
VVD,11,Thom van Campen,M,,,,,,
VVD,12,Queeny-Aimée Rajkowski,V,https://www.vvd.nl/profielen/queeny-aimee-rajkowski/,https://nl.linkedin.com/in/queenyrajkowski,https://x.com/queenyraj?lang=en,,https://www.facebook.com/queenyr/,
VVD,13,Ulysse Ellian,M,,,,,,
VVD,14,Thierry Aartsen,M,,,,,,
VVD,15,Ingrid Michon-Derkzen,V,https://www.vvd.nl/profielen/ingrid-michon-derkzen/,https://nl.linkedin.com/in/ingrid-michon-derkzen-9a47b520,https://x.com/ingridmichon?lang=en,https://www.instagram.com/ingridmichon_vvd?igsh=MXg1ZjY4ejEwazhhMA==,https://www.facebook.com/p/Ingrid-Michon-Derkzen-100010285988537/,
VVD,16,Peter de Groot,M,,,,,,
VVD,17,Harry Bevers,M,,,,,,
VVD,18,Renate den Hollander,V,https://www.vvd.nl/profielen/renate-den-hollander/,https://nl.linkedin.com/in/renatedenhollander,https://x.com/renatemas?lang=en,https://www.instagram.com/renate.denhollander1/,https://www.facebook.com/renate.denhollander1/,
VVD,19,Arend Kisteman,M,,,,,,
VVD,20,Daan de Kort,M,,,,,,
VVD,21,Hilde Wendel,V,https://www.vvd.nl/profielen/hilde-wendel-2/,https://nl.linkedin.com/in/hilde-wendel-809070b6,https://x.com/wendel_hilde,https://www.instagram.com/hilde_wendel/,,
VVD,22,Björn Schutz,M,,,,,,
VVD,23,Bart Bikkers,M,,,,,,
VVD,24,Alisha Müller,V,https://www.vvd.nl/profielen/alisha-muller/,https://nl.linkedin.com/in/alisha-m%C3%BCller-4a475177,https://x.com/alishamuller?lang=en,https://www.instagram.com/alishamuller_/,,
VVD,25,Wim Meulenkamp,M,,,,,,
VVD,26,Martin de Beer,M,,,,,,
VVD,27,Nicole Maes,V,https://www.vvd.nl/profielen/nicole-maes/,https://nl.linkedin.com/in/nicole-maes-2601154,,https://www.instagram.com/nicole74_maes?igsh=Y3A5NWs4NDJxem9n,https://m.facebook.com/nicole.maes.714/,
VVD,28,Erik van der Maas,M,,,,,,
VVD,29,Ruud Verkuijlen,M,,,,,,
VVD,30,Dieke van Groningen-de Haas,V,https://www.vvd.nl/profielen/dieke-van-groningen-de-haas/,https://nl.linkedin.com/in/diekevangroningen,https://x.com/diekevgroningen?lang=en,https://www.instagram.com/ddhvgr?igsh=MW0xbzJrODhodWoxNQ==,https://www.facebook.com/diekevvd/?locale=nl_NL,
VVD,31,Soler Berk,M,,,,,,
VVD,32,Simone Richardson,V,https://www.vvd.nl/profielen/simone-richardson-3/,https://nl.linkedin.com/in/richardsonsimone,https://x.com/s_richardson?lang=en,https://www.instagram.com/simone.richardson/?hl=en,https://www.facebook.com/SimoneRichardson1VVD,
VVD,33,Joost Hoebink,M,,,,,,
VVD,34,Martijn Buijsse,M,,,,,,
VVD,35,Peter van Kessel,M,,,,,,
VVD,36,Vincent Janssen,M,,,,,,
VVD,37,Denise Eikelenboom,V,https://www.vvd.nl/profielen/denise-eikelenboom/,https://www.linkedin.com/in/deniseeikelenboom/,,,,
VVD,38,Stijn Nijssen,M,,,,,,
VVD,39,Jeroen Hartsuiker,M,,,,,,
VVD,40,Ellis Zeeuw van der Laan,V,https://www.vvd.nl/profielen/ellis-zeeuw-van-der-laan-2/,https://nl.linkedin.com/in/ellis-zeeuw-van-der-laan-545b684,,2 actieve profielen: https://www.instagram.com/elliszeeuw?igsh=bmduc2t2d2R2czkx; https://www.instagram.com/elliszeeuw_?igsh=NTh5cGh3cHJ4Ym9i,,
VVD,41,Remco Yizhak Cooremans,M,,,,,,
VVD,42,Thomas Melisse,M,,,,,,
VVD,43,Barry Hoogezand,M,,,,,,
VVD,44,Angela Huckriede,V,https://www.vvd.nl/profielen/angela-huckriede/,https://nl.linkedin.com/in/angelahuckriede,,,,
VVD,45,Jeroen van Dijken,M,,,,,,
VVD,46,Mirjam Nelisse,V,https://www.mirjamnelisse.nl/,https://nl.linkedin.com/in/mirjamnelisse/en,https://x.com/mirjamnelisse?lang=en,https://www.instagram.com/mirjamnelisse/?hl=en,https://www.facebook.com/mirjam.nelisse.politiek/,https://bsky.app/profile/mirjamnelisse.bsky.social
VVD,47,Jeroen Verwoort,M,,,,,,
VVD,48,Nupur Kohli,V,https://nupurvoornederland.nl/,https://nl.linkedin.com/in/nupurkohli,https://x.com/NupurKohliNL?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.instagram.com/drnupurkohli/?hl=en,https://www.facebook.com/drnupurkohli/,
VVD,49,Kathy Arends-Drijver,V,https://www.vvd.nl/profielen/kathy-arends-drijver-2/,https://www.linkedin.com/in/kathy-arends-3b7b0262/,,https://www.instagram.com/marjolein_vulpes_vvd/?hl=en,,
VVD,50,Marjolein Vulpes,V,https://www.vvd.nl/profielen/marjolein-vulpes-2/,,https://x.com/marjoleinvulpes?lang=en,https://www.instagram.com/marjolein_vulpes_vvd/?hl=en,https://www.facebook.com/Marjolein.Vulpes/,
VVD,51,Berend Aptroot,M,,,,,,
VVD,52,Daan Vermeulen,M,,,,,,
VVD,53,Friso Versluijs,M,,,,,,
VVD,54,Holger Rodoe,M,,,,,,
VVD,55,Jasper van Os,M,,,,,,
VVD,56,Rogier Bruin,M,,,,,,
VVD,57,Annemarie van Nieuwamerongen-Oosterkamp,V,https://www.vvd.nl/profielen/annemarie-van-nieuwamerongen-oosterkamp/,https://nl.linkedin.com/in/avna81,https://x.com/avna81?lang=en,https://www.instagram.com/annemarie_vvdzaanstad/?hl=en,https://www.facebook.com/avna81/,
VVD,58,Astrid Ens,V,https://www.vvd.nl/profielen/astrid-ens/,https://nl.linkedin.com/in/astridens,,,,
VVD,59,Christiaan Toussaint,M,,,,,,
VVD,60,Inge Simons,V,https://www.vvd.nl/profielen/inge-simons/,https://nl.linkedin.com/in/inge-simons,,https://www.instagram.com/ingevvdvenlo/,https://www.facebook.com/Iawsimons/,
VVD,61,Joachim Jansen,M,,,,,,
VVD,62,Anne van Berlo,V,https://www.vvd.nl/profielen/anne-van-berlo-2/,https://nl.linkedin.com/in/anne-van-berlo-96b5a158,,https://www.instagram.com/anne_van_berlo/,https://www.facebook.com/anne.vanberlo.9/,
VVD,63,Arend Jan van den Beld,M,,,,,,
VVD,64,Miranda Voogt,V,https://www.vvd.nl/profielen/miranda-voogt/,https://nl.linkedin.com/in/miranda-voogt-85bb8118,https://x.com/mirandavoogt?lang=en,https://www.instagram.com/miranda_voogt/,,
VVD,65,Rick Zagers,M,,,,,,
VVD,66,Johan Gadella,M,,,,,,
VVD,67,Nathalie de Visser,V,https://www.vvd.nl/profielen/nathalie-de-visser/,https://nl.linkedin.com/in/nathalie-de-visser-a456a2a,,https://www.instagram.com/digismurfin?igsh=ZHVjN290Mm05OWtm,,
VVD,68,Eddie Altenburg-Collin,M,,,,,,
VVD,69,Daan de Kruijf,M,,,,,,
VVD,70,Martijn van Dalen,M,,,,,,
VVD,71,Sebastiaan Vliegen,M,,,,,,
VVD,72,Jan-Matthijs van Eendenburg,M,,,,,,
VVD,73,Kathleen van Dijk,V,https://www.vvd.nl/profielen/kathleen-van-dijk/,https://www.linkedin.com/in/kathleen-van-dijk-012113b1/,,,,
VVD,74,Femke Vleij,V,https://www.vvd.nl/profielen/femke-vleij/,https://nl.linkedin.com/in/femke-vleij-49026711b,,,,
VVD,75,Pepijn van den Hoogenband,M,,,,,,
VVD,76,Jorin Aardoom,M,,,,,,
VVD,77,Jan-Willem Verheij,M,,,,,,
VVD,78,Lily Amani-Ayan,V,https://www.vvd.nl/profielen/lily-amani-ayan/,,,,https://www.facebook.com/p/Lily-Amani-Ayan-100081479875831/,
VVD,79,Niels van Santen,M,,,,,,
VVD,80,Colin Rijmers,M,,,,,,
